* c:\users\mamat\onedrive\documents\final_project_files\device_modelling\pmeg2005eb\diode_char_pmeg2005eb\diode_char_pmeg2005eb.cir
DC transfer characteristic  Tue Jun 24 15:34:21  2025
--------------------------------------------------------------------------------
Index   v-sweep         v1#branch       v_u1#branch     
--------------------------------------------------------------------------------
89	-1.10000e-01	2.860758e-05	-2.86076e-05	
90	-1.00000e-01	2.332582e-05	-2.33258e-05	
91	-9.00000e-02	1.856070e-05	-1.85607e-05	
92	-8.00000e-02	1.436219e-05	-1.43622e-05	
93	-7.00000e-02	1.076608e-05	-1.07661e-05	
94	-6.00000e-02	7.784380e-06	-7.78438e-06	
95	-5.00000e-02	5.397992e-06	-5.39799e-06	
96	-4.00000e-02	3.555742e-06	-3.55574e-06	
97	-3.00000e-02	2.181521e-06	-2.18152e-06	
98	-2.00000e-02	1.187105e-06	-1.18711e-06	
99	-1.00000e-02	4.854220e-07	-4.85422e-07	
100	8.396062e-16	-1.30647e-18	1.306471e-18	
101	1.000000e-02	-3.31002e-07	3.310023e-07	
102	2.000000e-02	-5.54262e-07	5.542618e-07	
103	3.000000e-02	-7.03756e-07	7.037559e-07	
104	4.000000e-02	-8.03349e-07	8.033492e-07	
105	5.000000e-02	-8.69470e-07	8.694704e-07	
106	6.000000e-02	-9.13268e-07	9.132677e-07	
107	7.000000e-02	-9.42233e-07	9.422334e-07	
108	8.000000e-02	-9.60873e-07	9.608727e-07	
109	9.000000e-02	-9.72170e-07	9.721700e-07	
110	1.000000e-01	-9.79364e-07	9.793640e-07	
111	1.100000e-01	-9.84160e-07	9.841597e-07	
112	1.200000e-01	-9.87478e-07	9.874784e-07	

Index   v-sweep         v1#branch       v_u1#branch     
--------------------------------------------------------------------------------
113	1.300000e-01	-9.89847e-07	9.898473e-07	
114	1.400000e-01	-9.91583e-07	9.915833e-07	
115	1.500000e-01	-9.92884e-07	9.928844e-07	
116	1.600000e-01	-9.93879e-07	9.938786e-07	
117	1.700000e-01	-9.94651e-07	9.946514e-07	
118	1.800000e-01	-9.95261e-07	9.952610e-07	
119	1.900000e-01	-9.95748e-07	9.957484e-07	
120	2.000000e-01	-9.96143e-07	9.961427e-07	
121	2.100000e-01	-9.96465e-07	9.964652e-07	
122	2.200000e-01	-9.96731e-07	9.967314e-07	
123	2.300000e-01	-9.96953e-07	9.969532e-07	
124	2.400000e-01	-9.97139e-07	9.971394e-07	
125	2.500000e-01	-9.97297e-07	9.972968e-07	
126	2.600000e-01	-9.97431e-07	9.974309e-07	
127	2.700000e-01	-9.97546e-07	9.975458e-07	
128	2.800000e-01	-9.97645e-07	9.976448e-07	
129	2.900000e-01	-9.97731e-07	9.977306e-07	
130	3.000000e-01	-9.97805e-07	9.978053e-07	
131	3.100000e-01	-9.97871e-07	9.978706e-07	
132	3.200000e-01	-9.97928e-07	9.979280e-07	
133	3.300000e-01	-9.97979e-07	9.979786e-07	
134	3.400000e-01	-9.98023e-07	9.980234e-07	
135	3.500000e-01	-9.98063e-07	9.980633e-07	
