* /home/saurabh/installer_main_workshop/esim-1.1.2/examples/bjt_frequency_response/bjt_frequency_response.cir
AC Analysis  Tue Jun 24 19:42:59  2025
--------------------------------------------------------------------------------
Index   frequency       v1#branch                       
--------------------------------------------------------------------------------
88	7.585776e+00	-4.44660e-04,	-6.94120e-04	
89	7.762471e+00	-4.49171e-04,	-7.08969e-04	
90	7.943282e+00	-4.53879e-04,	-7.24133e-04	
91	8.128305e+00	-4.58792e-04,	-7.39618e-04	
92	8.317638e+00	-4.63919e-04,	-7.55426e-04	
93	8.511380e+00	-4.69271e-04,	-7.71562e-04	
94	8.709636e+00	-4.74856e-04,	-7.88029e-04	
95	8.912509e+00	-4.80684e-04,	-8.04831e-04	
96	9.120108e+00	-4.86767e-04,	-8.21971e-04	
97	9.332543e+00	-4.93115e-04,	-8.39452e-04	
98	9.549926e+00	-4.99740e-04,	-8.57278e-04	
99	9.772372e+00	-5.06652e-04,	-8.75452e-04	
100	1.000000e+01	-5.13864e-04,	-8.93975e-04	
101	1.023293e+01	-5.21388e-04,	-9.12850e-04	
102	1.047129e+01	-5.29238e-04,	-9.32079e-04	
103	1.071519e+01	-5.37425e-04,	-9.51664e-04	
104	1.096478e+01	-5.45965e-04,	-9.71606e-04	
105	1.122018e+01	-5.54870e-04,	-9.91906e-04	
106	1.148154e+01	-5.64156e-04,	-1.01256e-03	
107	1.174898e+01	-5.73837e-04,	-1.03358e-03	
108	1.202264e+01	-5.83929e-04,	-1.05496e-03	
109	1.230269e+01	-5.94447e-04,	-1.07669e-03	
110	1.258925e+01	-6.05407e-04,	-1.09878e-03	
111	1.288250e+01	-6.16826e-04,	-1.12122e-03	
112	1.318257e+01	-6.28721e-04,	-1.14401e-03	

Index   frequency       v1#branch                       
--------------------------------------------------------------------------------
113	1.348963e+01	-6.41109e-04,	-1.16716e-03	
114	1.380384e+01	-6.54008e-04,	-1.19064e-03	
115	1.412538e+01	-6.67435e-04,	-1.21447e-03	
116	1.445440e+01	-6.81409e-04,	-1.23862e-03	
117	1.479108e+01	-6.95949e-04,	-1.26311e-03	
118	1.513561e+01	-7.11074e-04,	-1.28792e-03	
119	1.548817e+01	-7.26803e-04,	-1.31304e-03	
120	1.584893e+01	-7.43155e-04,	-1.33846e-03	
121	1.621810e+01	-7.60150e-04,	-1.36417e-03	
122	1.659587e+01	-7.77808e-04,	-1.39017e-03	
123	1.698244e+01	-7.96149e-04,	-1.41643e-03	
124	1.737801e+01	-8.15192e-04,	-1.44296e-03	
125	1.778279e+01	-8.34958e-04,	-1.46972e-03	
126	1.819701e+01	-8.55467e-04,	-1.49671e-03	
127	1.862087e+01	-8.76738e-04,	-1.52391e-03	
128	1.905461e+01	-8.98791e-04,	-1.55130e-03	
129	1.949845e+01	-9.21646e-04,	-1.57886e-03	
130	1.995262e+01	-9.45321e-04,	-1.60657e-03	
131	2.041738e+01	-9.69835e-04,	-1.63441e-03	
132	2.089296e+01	-9.95207e-04,	-1.66235e-03	
133	2.137962e+01	-1.02145e-03,	-1.69037e-03	
134	2.187762e+01	-1.04859e-03,	-1.71845e-03	
135	2.238721e+01	-1.07664e-03,	-1.74654e-03	
136	2.290868e+01	-1.10561e-03,	-1.77463e-03	
137	2.344229e+01	-1.13552e-03,	-1.80268e-03	
138	2.398833e+01	-1.16637e-03,	-1.83066e-03	
139	2.454709e+01	-1.19819e-03,	-1.85854e-03	
140	2.511886e+01	-1.23098e-03,	-1.88628e-03	
141	2.570396e+01	-1.26476e-03,	-1.91384e-03	
142	2.630268e+01	-1.29952e-03,	-1.94119e-03	
143	2.691535e+01	-1.33528e-03,	-1.96828e-03	
144	2.754229e+01	-1.37203e-03,	-1.99508e-03	
145	2.818383e+01	-1.40979e-03,	-2.02154e-03	
146	2.884032e+01	-1.44854e-03,	-2.04763e-03	
147	2.951209e+01	-1.48830e-03,	-2.07329e-03	
148	3.019952e+01	-1.52904e-03,	-2.09849e-03	
149	3.090295e+01	-1.57077e-03,	-2.12318e-03	
150	3.162278e+01	-1.61348e-03,	-2.14731e-03	
151	3.235937e+01	-1.65716e-03,	-2.17085e-03	
152	3.311311e+01	-1.70178e-03,	-2.19373e-03	
153	3.388442e+01	-1.74733e-03,	-2.21593e-03	
154	3.467369e+01	-1.79380e-03,	-2.23738e-03	
155	3.548134e+01	-1.84115e-03,	-2.25806e-03	
156	3.630781e+01	-1.88937e-03,	-2.27790e-03	
157	3.715352e+01	-1.93842e-03,	-2.29688e-03	
158	3.801894e+01	-1.98827e-03,	-2.31494e-03	
159	3.890451e+01	-2.03889e-03,	-2.33205e-03	
160	3.981072e+01	-2.09024e-03,	-2.34816e-03	
161	4.073803e+01	-2.14228e-03,	-2.36324e-03	
162	4.168694e+01	-2.19498e-03,	-2.37725e-03	
163	4.265795e+01	-2.24827e-03,	-2.39016e-03	
164	4.365158e+01	-2.30213e-03,	-2.40193e-03	
165	4.466836e+01	-2.35649e-03,	-2.41253e-03	
166	4.570882e+01	-2.41131e-03,	-2.42195e-03	
167	4.677351e+01	-2.46654e-03,	-2.43014e-03	
168	4.786301e+01	-2.52211e-03,	-2.43709e-03	
169	4.897788e+01	-2.57798e-03,	-2.44279e-03	
170	5.011872e+01	-2.63408e-03,	-2.44722e-03	

Index   frequency       v1#branch                       
--------------------------------------------------------------------------------
171	5.128614e+01	-2.69037e-03,	-2.45036e-03	
172	5.248075e+01	-2.74677e-03,	-2.45221e-03	
173	5.370318e+01	-2.80323e-03,	-2.45276e-03	
174	5.495409e+01	-2.85969e-03,	-2.45201e-03	
175	5.623413e+01	-2.91609e-03,	-2.44996e-03	
176	5.754399e+01	-2.97237e-03,	-2.44662e-03	
177	5.888437e+01	-3.02847e-03,	-2.44200e-03	
178	6.025596e+01	-3.08434e-03,	-2.43610e-03	
179	6.165950e+01	-3.13991e-03,	-2.42895e-03	
180	6.309573e+01	-3.19513e-03,	-2.42055e-03	
181	6.456542e+01	-3.24994e-03,	-2.41094e-03	
182	6.606934e+01	-3.30430e-03,	-2.40013e-03	
183	6.760830e+01	-3.35815e-03,	-2.38816e-03	
184	6.918310e+01	-3.41144e-03,	-2.37505e-03	
185	7.079458e+01	-3.46412e-03,	-2.36084e-03	
186	7.244360e+01	-3.51615e-03,	-2.34556e-03	
187	7.413102e+01	-3.56749e-03,	-2.32924e-03	
188	7.585776e+01	-3.61810e-03,	-2.31193e-03	
189	7.762471e+01	-3.66794e-03,	-2.29366e-03	
190	7.943282e+01	-3.71698e-03,	-2.27448e-03	
191	8.128305e+01	-3.76519e-03,	-2.25442e-03	
192	8.317638e+01	-3.81253e-03,	-2.23354e-03	
193	8.511380e+01	-3.85898e-03,	-2.21187e-03	
194	8.709636e+01	-3.90452e-03,	-2.18946e-03	
